2319,3929,3484,3803
2292,3919,3463,3775
2246,3909,3416,3731
2220,3899,3381,3709
2246,3903,3409,3740
2288,3919,3448,3781
2296,3922,3459,3768
2246,3911,3415,3729
2222,3899,3387,3704
2247,3903,3409,3740
2288,3918,3452,3774
2321,3927,3483,3801
2316,3928,3484,3798
2280,3918,3454,3760
2238,3907,3403,3723
2291,3918,3444,3775
2316,3927,3479,3803
2316,3929,3484,3797
2281,3919,3455,3763
2239,3907,3405,3723
2223,3891,3387,3710
2255,3903,3417,3747
2297,3917,3458,3785
2321,3927,3487,3800
2246,3908,3407,3718
2223,3899,3384,3710
2252,3907,3416,3745
2295,3918,3459,3779
2323,3926,3487,3804
2311,3929,3479,3795
2275,3919,3443,3759
2232,3903,3397,3717
2229,3896,3391,3712
2328,3928,3485,3800
2308,3927,3480,3791
2272,3919,3443,3752
2232,3898,3399,3712
2227,3898,3391,3719
2268,3910,3434,3763
2305,3923,3470,3795
2327,3929,3493,3806
2304,3927,3470,3785
2236,3899,3384,3718
2272,3907,3431,3756
2312,3919,3468,3792
2328,3931,3487,3803
2304,3919,3460,3769
